s,p,o
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908123500577SC171220016,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredEntityType,Form
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908123500577SC171220016,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasContextDate,2025-01-25T00:23:35.258Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908123500577SC171220016,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasMetadataDate,2025-01-25T00:18:06.453Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908123500577SC171220016,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasGrypsCollection,Others
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908123500577SC171220016,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasEmbeddingDate,2025-01-25T00:31:43.262Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908123500577SC171220016,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasSourceLink,http://a810-bisweb.nyc.gov/bisweb/BScanJobDocumentServlet?requestid=0&passjobnumber=123500577&passdocnumber=null&allbin=1082908&scancode=SC171220016
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908123500577SC171220016,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasDate,2018-07-25T01:32:43.000Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://gryps.io/KnowledgeGraph.owl#Class/Form
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasName,PLAN / WORK APPROVAL APPLICATION
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasSourceSystem,DOB BIS
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#ObjectProperty/isAssociatedWith,https://gryps.io/KnowledgeGraph.owl#Individual/Building/DOB_BIS/1082908
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasID,PW1
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasGrypsUpdatedAt,2025-01-23T18:06:07.509Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredBuildingNumber,1082908
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredGrypsUpdatedAt,2025-01-23T18:06:07.509Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredSourceLink,http://a810-bisweb.nyc.gov/bisweb/BScanJobDocumentServlet?requestid=0&passjobnumber=120669017&passdocnumber=null&allbin=1082908&scancode=SC100219028
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredEntityType,Process
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredEntityType,Form
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasContextDate,2025-01-25T00:23:26.512Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasMetadataDate,2025-01-25T00:17:59.484Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasGrypsCollection,Others
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasEmbeddingDate,2025-01-25T00:31:14.684Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasSourceLink,http://a810-bisweb.nyc.gov/bisweb/BScanJobDocumentServlet?requestid=0&passjobnumber=120669017&passdocnumber=null&allbin=1082908&scancode=SC100219028
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasDate,2012-11-27T10:14:49.000Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908120669017SC100219028,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasAmendment,No
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://gryps.io/KnowledgeGraph.owl#Class/Form
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasName,SCHEDULE A - OCCUPANCY / USE
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasSourceSystem,DOB BIS
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#ObjectProperty/isAssociatedWith,https://gryps.io/KnowledgeGraph.owl#Individual/Building/DOB_BIS/1016278
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasID,PW1A
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasGrypsUpdatedAt,2024-07-08T11:02:18.731Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredBuildingNumber,1016278
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredGrypsUpdatedAt,2024-07-08T11:02:18.731Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredSourceLink,http://a810-bisweb.nyc.gov/bisweb/BScanJobDocumentServlet?requestid=0&passjobnumber=123907521&passdocnumber=null&allbin=1016278&scancode=ES470875878
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredEntityType,Process
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredEntityType,Form
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasContextDate,2025-01-25T00:23:26.512Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasMetadataDate,2025-01-25T00:17:59.484Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasGrypsCollection,Others
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasEmbeddingDate,2025-01-25T00:30:01.387Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasSourceLink,http://a810-bisweb.nyc.gov/bisweb/BScanJobDocumentServlet?requestid=0&passjobnumber=123907521&passdocnumber=null&allbin=1016278&scancode=ES470875878
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1016278123907521ES470875878,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasDate,2021-07-21T08:49:47.000Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://gryps.io/KnowledgeGraph.owl#Class/Form
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasName,PLAN / WORK APPROVAL APPLICATION
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasSourceSystem,DOB BIS
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#ObjectProperty/isAssociatedWith,https://gryps.io/KnowledgeGraph.owl#Individual/Building/DOB_BIS/1088864
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasID,PW1
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasGrypsUpdatedAt,2023-05-22T09:38:29.000Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredBuildingNumber,1088864
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredGrypsUpdatedAt,2023-05-22T09:38:29.000Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredSourceLink,http://a810-bisweb.nyc.gov/bisweb/BScanJobDocumentServlet?requestid=0&passjobnumber=120500145&passdocnumber=null&allbin=1088864&scancode=SC091104017
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredEntityType,Process
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredEntityType,Form
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasContextDate,2025-01-25T00:23:35.258Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasMetadataDate,2025-01-25T00:18:06.453Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasGrypsCollection,Others
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasEmbeddingDate,2025-01-25T00:31:49.809Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasSourceLink,http://a810-bisweb.nyc.gov/bisweb/BScanJobDocumentServlet?requestid=0&passjobnumber=120500145&passdocnumber=null&allbin=1088864&scancode=SC091104017
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasDate,2010-10-20T15:39:10.000Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1088864120500145SC091104017,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasAmendment,No
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://gryps.io/KnowledgeGraph.owl#Class/Form
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasName,WORK PERMIT APPLICATION
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasSourceSystem,DOB BIS
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#ObjectProperty/isAssociatedWith,https://gryps.io/KnowledgeGraph.owl#Individual/Building/DOB_BIS/1036156
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasID,PW2
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasGrypsUpdatedAt,2023-01-16T12:25:13.000Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredBuildingNumber,1036156
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredGrypsUpdatedAt,2023-01-16T12:25:13.000Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredSourceLink,http://a810-bisweb.nyc.gov/bisweb/BScanJobDocumentServlet?requestid=0&passjobnumber=122875549&passdocnumber=null&allbin=1036156&scancode=ESHS1888209
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredEntityType,Process
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredEntityType,Form
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasContextDate,2025-01-25T00:23:26.512Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasMetadataDate,2025-01-25T00:17:59.484Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasGrypsCollection,Others
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasEmbeddingDate,2025-01-25T00:30:46.209Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasSourceLink,http://a810-bisweb.nyc.gov/bisweb/BScanJobDocumentServlet?requestid=0&passjobnumber=122875549&passdocnumber=null&allbin=1036156&scancode=ESHS1888209
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1036156122875549ESHS1888209,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasDate,2016-11-22T11:19:24.000Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://gryps.io/KnowledgeGraph.owl#Class/Form
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasName,CERTIFICATE OF OCCUPANCY/LOC: REQUEST
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasSourceSystem,DOB BIS
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#ObjectProperty/isAssociatedWith,https://gryps.io/KnowledgeGraph.owl#Individual/Building/DOB_BIS/1082908
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasID,PW7
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasGrypsUpdatedAt,2025-01-23T18:06:07.509Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredBuildingNumber,1082908
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredGrypsUpdatedAt,2025-01-23T18:06:07.509Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredSourceLink,http://a810-bisweb.nyc.gov/bisweb/BScanJobDocumentServlet?requestid=0&passjobnumber=121043478&passdocnumber=null&allbin=1082908&scancode=SC120411059
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredEntityType,Process
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredEntityType,Form
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasContextDate,2025-01-25T00:23:35.258Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasMetadataDate,2025-01-25T00:18:06.453Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasGrypsCollection,Others
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasEmbeddingDate,2025-01-25T00:31:40.050Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasSourceLink,http://a810-bisweb.nyc.gov/bisweb/BScanJobDocumentServlet?requestid=0&passjobnumber=121043478&passdocnumber=null&allbin=1082908&scancode=SC120411059
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1082908121043478SC120411059,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasDate,2013-09-24T18:08:17.000Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1089806123338334ESHS9411813,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://gryps.io/KnowledgeGraph.owl#Class/Form
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1089806123338334ESHS9411813,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasName,BOROUGH INTAKE FORM
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1089806123338334ESHS9411813,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasSourceSystem,DOB BIS
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1089806123338334ESHS9411813,https://gryps.io/KnowledgeGraph.owl#ObjectProperty/isAssociatedWith,https://gryps.io/KnowledgeGraph.owl#Individual/Building/DOB_BIS/1089806
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1089806123338334ESHS9411813,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasID,BIF1
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1089806123338334ESHS9411813,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasGrypsUpdatedAt,2023-05-22T10:51:09.000Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1089806123338334ESHS9411813,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredBuildingNumber,1089806
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1089806123338334ESHS9411813,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredGrypsUpdatedAt,2023-05-22T10:51:09.000Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1089806123338334ESHS9411813,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredSourceLink,http://a810-bisweb.nyc.gov/bisweb/BScanJobDocumentServlet?requestid=0&passjobnumber=123338334&passdocnumber=null&allbin=1089806&scancode=ESHS9411813
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1089806123338334ESHS9411813,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredEntityType,Process
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1089806123338334ESHS9411813,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasInferredEntityType,Form
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1089806123338334ESHS9411813,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasContextDate,2025-01-25T00:23:35.258Z
https://gryps.io/KnowledgeGraph.owl#Individual/Form/DOB_BIS/1089806123338334ESHS9411813,https://gryps.io/KnowledgeGraph.owl#DataProperty/hasMetadataDate,2025-01-25T00:18:06.453Z
